genes,moduleNum,MM,MMpadj,Accession,Protein Name
111255524,Module.6,0.7092978704372569,3.8141071850947806e-10,NW_019211454.1,uncharacterized protein LOC111255524 isoform X1
111255524,Module.6,0.7092978704372569,3.8141071850947806e-10,NW_019211454.1,uncharacterized protein LOC111255524 isoform X1
111255524,Module.6,0.7092978704372569,3.8141071850947806e-10,NW_019211454.1,uncharacterized protein LOC111255524 isoform X1
111255524,Module.6,0.7092978704372569,3.8141071850947806e-10,NW_019211454.1,uncharacterized protein LOC111255524 isoform X1
111255524,Module.6,0.7092978704372569,3.8141071850947806e-10,NW_019211454.1,uncharacterized protein LOC111255524 isoform X1
111255524,Module.6,0.7092978704372569,3.8141071850947806e-10,NW_019211454.1,uncharacterized protein LOC111255524 isoform X2
111255524,Module.6,0.7092978704372569,3.8141071850947806e-10,NW_019211454.1,uncharacterized protein LOC111255524 isoform X2
111243654,Module.6,0.7310109730307344,5.152277671076749e-11,NW_019211455.1,mitochondrial import inner membrane translocase subunit TIM16-like
111243670,Module.6,0.9299170693522086,1.8420907654392972e-27,NW_019211455.1,"probable manganese-transporting ATPase catp-8, partial"
111243672,Module.6,0.9087164098847508,4.150693229321731e-24,NW_019211455.1,uncharacterized protein LOC111243672
111245904,Module.6,0.9672593116620075,2.822460451477268e-37,NW_019211455.1,40S ribosomal protein S20-like isoform X1
111245904,Module.6,0.9672593116620075,2.822460451477268e-37,NW_019211455.1,40S ribosomal protein S20-like isoform X2
111245624,Module.6,0.8516164348762707,4.625212187137096e-18,NW_019211455.1,uncharacterized protein LOC111245624 isoform X1
111245624,Module.6,0.8516164348762707,4.625212187137096e-18,NW_019211455.1,uncharacterized protein LOC111245624 isoform X2
111243342,Module.6,0.8895452893730343,1.0121728731260068e-21,NW_019211454.1,insulin-degrading enzyme-like
111248111,Module.6,0.946556362469685,6.352686644693333e-31,NW_019211454.1,DNA-directed RNA polymerases I and III subunit RPAC2-like isoform X2
111248111,Module.6,0.946556362469685,6.352686644693333e-31,NW_019211454.1,DNA-directed RNA polymerases I and III subunit RPAC2-like isoform X1
111244047,Module.6,0.7933422622002981,4.565513834203425e-14,NW_019211455.1,trichohyalin-like
111244316,Module.6,0.9166645627792498,2.9437091431280808e-25,NW_019211455.1,60S acidic ribosomal protein P1-like
111244248,Module.6,0.7197027393357968,1.49724452357267e-10,NW_019211455.1,regulator of nonsense transcripts 2-like
111244893,Module.6,0.6032283667474142,7.438384883084388e-7,NW_019211455.1,uncharacterized protein LOC111244893
111244002,Module.6,0.8382542798331705,5.149666146717278e-17,NW_019211455.1,uncharacterized protein LOC111244002
111245560,Module.6,0.8249909662214183,4.637898794735457e-16,NW_019211455.1,polynucleotide 5\\'-hydroxyl-kinase NOL9-like isoform X1
111245560,Module.6,0.8249909662214183,4.637898794735457e-16,NW_019211455.1,polynucleotide 5\\'-hydroxyl-kinase NOL9-like isoform X2
111242836,Module.6,0.9473755995781398,4.051405832384427e-31,NW_019211454.1,DNA-directed RNA polymerase II subunit RPB11-a-like isoform X3
111242836,Module.6,0.9473755995781398,4.051405832384427e-31,NW_019211454.1,DNA-directed RNA polymerase II subunit RPB11-like isoform X2
111242836,Module.6,0.9473755995781398,4.051405832384427e-31,NW_019211454.1,uncharacterized protein LOC111242836 isoform X1
111248666,Module.6,0.9318328019407056,8.272048013326875e-28,NW_019211454.1,"39S ribosomal protein L15, mitochondrial-like isoform X1"
111248666,Module.6,0.9318328019407056,8.272048013326875e-28,NW_019211454.1,"39S ribosomal protein L15, mitochondrial-like isoform X2"
111243640,Module.6,0.7398982625754198,2.1413593639403166e-11,NW_019211454.1,uncharacterized protein LOC111243640
111243640,Module.6,0.7398982625754198,2.1413593639403166e-11,NW_019211454.1,uncharacterized protein LOC111243640
111245135,Module.6,0.9332971368325963,4.395404220960706e-28,NW_019211455.1,putative protein TPRXL
111245135,Module.6,0.9332971368325963,4.395404220960706e-28,NW_019211455.1,putative protein TPRXL
111243455,Module.6,0.852003318737164,4.294356029063215e-18,NW_019211454.1,transmembrane protein 268-like isoform X4
111243455,Module.6,0.852003318737164,4.294356029063215e-18,NW_019211454.1,transmembrane protein 268-like isoform X1
111243455,Module.6,0.852003318737164,4.294356029063215e-18,NW_019211454.1,transmembrane protein 268-like isoform X1
111243455,Module.6,0.852003318737164,4.294356029063215e-18,NW_019211454.1,transmembrane protein 268-like isoform X2
111243455,Module.6,0.852003318737164,4.294356029063215e-18,NW_019211454.1,transmembrane protein 268-like isoform X3
111243455,Module.6,0.852003318737164,4.294356029063215e-18,NW_019211454.1,transmembrane protein 268-like isoform X3
111243455,Module.6,0.852003318737164,4.294356029063215e-18,NW_019211454.1,transmembrane protein 268-like isoform X3
111252731,Module.6,0.875984503475932,2.8073209469813494e-20,NW_019211454.1,uncharacterized protein LOC111252731
111242792,Module.6,0.8966322949639,1.490005192182175e-22,NW_019211454.1,uncharacterized protein LOC111242792
111244001,Module.6,0.9418769467384367,7.63297002622519e-30,NW_019211454.1,40S ribosomal protein S27-like
111244393,Module.6,0.9368746988556805,8.679630040756617e-29,NW_019211455.1,60S ribosomal protein L19-like
111255602,Module.6,0.6845439465780823,2.989842916246453e-9,NW_019211454.1,uncharacterized protein LOC111255602
111244829,Module.6,0.6881628875235934,2.2413471215573043e-9,NW_019211454.1,histone H3
111243965,Module.6,0.8248047445810386,4.778900551892048e-16,NW_019211455.1,engulfment and cell motility protein 1-like isoform X2
111243965,Module.6,0.8248047445810386,4.778900551892048e-16,NW_019211455.1,engulfment and cell motility protein 1-like isoform X1
111243965,Module.6,0.8248047445810386,4.778900551892048e-16,NW_019211455.1,engulfment and cell motility protein 1-like isoform X1
111243965,Module.6,0.8248047445810386,4.778900551892048e-16,NW_019211455.1,engulfment and cell motility protein 1-like isoform X1
111243965,Module.6,0.8248047445810386,4.778900551892048e-16,NW_019211455.1,engulfment and cell motility protein 1-like isoform X1
111243965,Module.6,0.8248047445810386,4.778900551892048e-16,NW_019211455.1,engulfment and cell motility protein 1-like isoform X1
111245541,Module.6,0.7206609756626255,1.36986944755878e-10,NW_019211455.1,zinc transporter 2-like
111244686,Module.6,0.812123311827475,3.3182318648325686e-15,NW_019211455.1,phosphorylated adapter RNA export protein-like
111244686,Module.6,0.812123311827475,3.3182318648325686e-15,NW_019211455.1,phosphorylated adapter RNA export protein-like
111245090,Module.6,0.8482864369052657,8.59238281344554e-18,NW_019211454.1,uncharacterized protein LOC111245090
111243194,Module.6,0.5049785727546933,9.436906500249293e-5,NW_019211454.1,GS homeobox 1-like
111243802,Module.6,0.8334122865457482,1.169663163135502e-16,NW_019211455.1,"rRNA methyltransferase 2, mitochondrial-like"
111254190,Module.6,0.9429370064859514,4.457142695100823e-30,NW_019211454.1,uncharacterized protein LOC111254190
111255571,Module.6,0.8807197461317843,9.232520770523966e-21,NW_019211454.1,"DNA-directed RNA polymerase, mitochondrial-like"
111243798,Module.6,0.5615363707491017,7.117101578149884e-6,NW_019211455.1,rRNA biogenesis protein rrp36-like isoform X2
111243798,Module.6,0.5615363707491017,7.117101578149884e-6,NW_019211455.1,rRNA biogenesis protein rrp36-like isoform X1
111243798,Module.6,0.5615363707491017,7.117101578149884e-6,NW_019211455.1,rRNA biogenesis protein rrp36-like isoform X3
111243798,Module.6,0.5615363707491017,7.117101578149884e-6,NW_019211455.1,rRNA biogenesis protein rrp36-like isoform X3
111243798,Module.6,0.5615363707491017,7.117101578149884e-6,NW_019211455.1,rRNA biogenesis protein rrp36-like isoform X3
111243386,Module.6,0.9381600210196551,4.7805532056900596e-29,NW_019211454.1,40S ribosomal protein S24-like
111243822,Module.6,0.9709650644878076,7.810283182109038e-39,NW_019211455.1,huntingtin-interacting protein K-like
111245352,Module.6,0.7744181722762096,4.872867776708098e-13,NW_019211455.1,hemK methyltransferase family member 2-like
111245352,Module.6,0.7744181722762096,4.872867776708098e-13,NW_019211455.1,hemK methyltransferase family member 2-like
111245352,Module.6,0.7744181722762096,4.872867776708098e-13,NW_019211455.1,hemK methyltransferase family member 2-like
111250720,Module.6,0.5891242063936831,1.6593416795187906e-6,NW_019211454.1,uncharacterized protein LOC111250720
111245495,Module.6,0.8260027970797985,3.945369647264742e-16,NW_019211455.1,"39S ribosomal protein L43, mitochondrial-like"
111245494,Module.6,0.7895878864353403,7.454830834043306e-14,NW_019211455.1,"39S ribosomal protein L17, mitochondrial-like"
111244481,Module.6,0.8642018550626157,3.746614680999658e-19,NW_019211454.1,coiled-coil domain-containing protein 148-like isoform X2
111244481,Module.6,0.8642018550626157,3.746614680999658e-19,NW_019211454.1,coiled-coil domain-containing protein 148-like isoform X1
111244481,Module.6,0.8642018550626157,3.746614680999658e-19,NW_019211454.1,coiled-coil domain-containing protein 148-like isoform X1
111244481,Module.6,0.8642018550626157,3.746614680999658e-19,NW_019211454.1,coiled-coil domain-containing protein 148-like isoform X1
111244481,Module.6,0.8642018550626157,3.746614680999658e-19,NW_019211454.1,coiled-coil domain-containing protein 148-like isoform X3
111253464,Module.6,0.9231355417588499,2.7523566535670656e-26,NW_019211454.1,60S ribosomal protein L34-like
111244165,Module.6,0.883244815049302,4.997610382381872e-21,NW_019211455.1,uncharacterized protein LOC111244165
111246473,Module.6,0.8465218056236133,1.1874127764888454e-17,NW_019211456.1,uncharacterized protein LOC111246473
111246482,Module.6,0.936312939244619,1.1270427793680675e-28,NW_019211456.1,zinc finger protein 512B-like
111246568,Module.6,0.880292464873267,1.0220904627886237e-20,NW_019211456.1,60S ribosomal protein L4-A-like
111245472,Module.6,0.7943486535734199,3.999171734757651e-14,NW_019211455.1,molybdopterin synthase catalytic subunit-like
111244982,Module.6,0.9041612221320536,1.700223707431954e-23,NW_019211455.1,prefoldin subunit 1-like isoform X1
111244982,Module.6,0.9041612221320536,1.700223707431954e-23,NW_019211455.1,prefoldin subunit 1-like isoform X2
111248007,Module.6,0.8311216681259321,1.711938627719759e-16,NW_019211456.1,cyclic nucleotide-gated cation channel alpha-3-like
111249908,Module.6,0.8359028865876444,7.669954660119559e-17,NW_019211457.1,protein RFT1 homolog
111249639,Module.6,0.8825827604933996,5.875787285128742e-21,NW_019211457.1,DNA/RNA-binding protein KIN17-like
111248350,Module.6,0.9211319392916311,5.817965677888769e-26,NW_019211456.1,"39S ribosomal protein L42, mitochondrial-like"
111248751,Module.6,0.8718261917584962,7.213965953553462e-20,NW_019211457.1,DNA-directed RNA polymerase III subunit RPC9-like
111250057,Module.6,0.6055170798885805,6.513026081256827e-7,NW_019211457.1,tubulin-folding cofactor B-like
111247043,Module.6,0.7291481534800586,6.162869630208359e-11,NW_019211456.1,tafazzin homolog
111246418,Module.6,0.7848219275506771,1.3676819561452627e-13,NW_019211456.1,charged multivesicular body protein 5-like
111246418,Module.6,0.7848219275506771,1.3676819561452627e-13,NW_019211456.1,charged multivesicular body protein 5-like
111246576,Module.6,0.8880930070279979,1.4722029134755752e-21,NW_019211456.1,60S ribosomal protein L37a
111246357,Module.6,0.8671253589523183,2.0152630557958478e-19,NW_019211456.1,mediator of RNA polymerase II transcription subunit 22-like
111248977,Module.6,0.7804529216201027,2.354618462311107e-13,NW_019211457.1,uncharacterized protein LOC111248977
111246298,Module.6,0.5814856558059259,2.522073932027361e-6,NW_019211456.1,caveolin-2-like isoform X1
111246298,Module.6,0.5814856558059259,2.522073932027361e-6,NW_019211456.1,uncharacterized protein LOC111246298 isoform X2
111247689,Module.6,0.7073150324008118,4.520943970508098e-10,NW_019211456.1,alcohol dehydrogenase class-3-like
111247888,Module.6,0.8011419545618124,1.593659755079485e-14,NW_019211456.1,uncharacterized protein LOC111247888 isoform X1
111247888,Module.6,0.8011419545618124,1.593659755079485e-14,NW_019211456.1,uncharacterized protein LOC111247888 isoform X2
111246591,Module.6,0.8876342626988042,1.657345318898769e-21,NW_019211456.1,RCC1 and BTB domain-containing protein 1-like
111247369,Module.6,0.6670512209459614,1.1378329352753048e-8,NW_019211456.1,uncharacterized protein LOC111247369
111246476,Module.6,0.9540868417915533,7.09429621225859e-33,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X2"
111246476,Module.6,0.9540868417915533,7.09429621225859e-33,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X3"
111246476,Module.6,0.9540868417915533,7.09429621225859e-33,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111248979,Module.6,0.6819211335694343,3.6733089617882742e-9,NW_019211457.1,zingipain-2-like
111246539,Module.6,0.7938988187310839,4.242462268133638e-14,NW_019211456.1,uncharacterized protein LOC111246539
111247847,Module.6,0.8767851990580335,2.3372934666254308e-20,NW_019211456.1,uncharacterized protein LOC111247847 isoform X1
111247847,Module.6,0.8767851990580335,2.3372934666254308e-20,NW_019211456.1,uncharacterized protein LOC111247847 isoform X2
111247847,Module.6,0.8767851990580335,2.3372934666254308e-20,NW_019211456.1,uncharacterized protein LOC111247847 isoform X3
111246412,Module.6,0.6624270632352256,1.5952892877000757e-8,NW_019211456.1,uncharacterized protein LOC111246412
111247238,Module.6,0.6686035656734483,1.0138718372027877e-8,NW_019211456.1,uncharacterized protein LOC111247238
111247876,Module.6,0.7948857651161942,3.72425561970796e-14,NW_019211456.1,uncharacterized protein LOC111247876 isoform X1
111247876,Module.6,0.7948857651161942,3.72425561970796e-14,NW_019211456.1,uncharacterized protein LOC111247876 isoform X2
111249433,Module.6,0.7715852593882547,6.82002612937038e-13,NW_019211457.1,serine protease 33-like isoform X2
111249433,Module.6,0.7715852593882547,6.82002612937038e-13,NW_019211457.1,serine protease 33-like isoform X1
111249433,Module.6,0.7715852593882547,6.82002612937038e-13,NW_019211457.1,serine protease 33-like isoform X3
111246415,Module.6,0.6837625750357283,3.1794440647203933e-9,NW_019211456.1,"malonyl-CoA decarboxylase, mitochondrial-like"
111249117,Module.6,0.6632052703128992,1.5083355244933835e-8,NW_019211457.1,uncharacterized protein LOC111249117 isoform X1
111249117,Module.6,0.6632052703128992,1.5083355244933835e-8,NW_019211457.1,uncharacterized protein LOC111249117 isoform X2
111247382,Module.6,0.6676510877142744,1.0887764421802657e-8,NW_019211456.1,centromere protein S-like isoform X1
111247382,Module.6,0.6676510877142744,1.0887764421802657e-8,NW_019211456.1,centromere protein S-like isoform X2
111250088,Module.6,0.8510434340542629,5.14352645062248e-18,NW_019211457.1,uncharacterized protein LOC111250088 isoform X1
111250088,Module.6,0.8510434340542629,5.14352645062248e-18,NW_019211457.1,uncharacterized protein LOC111250088 isoform X2
111246573,Module.6,0.9604692296171576,8.039051767703127e-35,NW_019211456.1,cyclin-H-like
111246515,Module.6,0.7427485966430126,1.6025008681959833e-11,NW_019211456.1,zinc phosphodiesterase ELAC protein 2-like
111246515,Module.6,0.7427485966430126,1.6025008681959833e-11,NW_019211456.1,zinc phosphodiesterase ELAC protein 2-like
111246515,Module.6,0.7427485966430126,1.6025008681959833e-11,NW_019211456.1,zinc phosphodiesterase ELAC protein 2-like
111246168,Module.6,0.9301164872914001,1.6957625769821157e-27,NW_019211456.1,active regulator of SIRT1-like
111247957,Module.6,0.8373385792713065,6.016862900591398e-17,NW_019211456.1,glutaredoxin-like protein C5orf63 homolog
111246366,Module.6,0.5241687252593097,4.159846835557686e-5,NW_019211456.1,transcriptional repressor scratch 1-like
111246984,Module.6,0.7733240294657422,5.55347744194696e-13,NW_019211456.1,immunoglobulin superfamily member 10-like
111249197,Module.6,0.8993773208217699,6.8811458252855e-23,NW_019211457.1,"probable dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase"
111249061,Module.6,0.8869853773280767,1.954604503872373e-21,NW_019211457.1,UDP-galactose translocator 1-like
111249895,Module.6,0.5662502294114201,5.598532518797563e-6,NW_019211457.1,uncharacterized protein LOC111249895 isoform X1
111249895,Module.6,0.5662502294114201,5.598532518797563e-6,NW_019211457.1,uncharacterized protein LOC111249895 isoform X1
111249895,Module.6,0.5662502294114201,5.598532518797563e-6,NW_019211457.1,uncharacterized protein LOC111249895 isoform X1
111249895,Module.6,0.5662502294114201,5.598532518797563e-6,NW_019211457.1,uncharacterized protein LOC111249895 isoform X3
111249895,Module.6,0.5662502294114201,5.598532518797563e-6,NW_019211457.1,uncharacterized protein LOC111249895 isoform X2
111247148,Module.6,0.7214147059174938,1.2778720498480303e-10,NW_019211456.1,uncharacterized protein LOC111247148
111249356,Module.6,0.9223611814756152,3.6752329113091624e-26,NW_019211457.1,uncharacterized protein LOC111249356 isoform X2
111249356,Module.6,0.9223611814756152,3.6752329113091624e-26,NW_019211457.1,uncharacterized protein LOC111249356 isoform X3
111249356,Module.6,0.9223611814756152,3.6752329113091624e-26,NW_019211457.1,uncharacterized protein LOC111249356 isoform X1
111248454,Module.6,0.7887758691620471,8.261619530835658e-14,NW_019211456.1,uncharacterized protein LOC111248454
111248455,Module.6,0.8886711374039259,1.2699505454058628e-21,NW_019211456.1,acyl-CoA-binding domain-containing protein 7-like
111249855,Module.6,0.8593338957882547,1.022827691418339e-18,NW_019211457.1,uncharacterized protein LOC111249855
111249855,Module.6,0.8593338957882547,1.022827691418339e-18,NW_019211457.1,uncharacterized protein LOC111249855
111249541,Module.6,0.9327822931396604,5.4875539727554075e-28,NW_019211457.1,40S ribosomal protein S21-like
111247169,Module.6,0.6141919116908829,3.8900396930855303e-7,NW_019211456.1,muscle-specific protein 20-like isoform X1
111247169,Module.6,0.6141919116908829,3.8900396930855303e-7,NW_019211456.1,muscle-specific protein 20-like isoform X2
111247169,Module.6,0.6141919116908829,3.8900396930855303e-7,NW_019211456.1,muscle-specific protein 20-like isoform X3
111246692,Module.6,0.9370343024631906,8.056492363695418e-29,NW_019211456.1,protein stunted-like
111248106,Module.6,0.8485451395647727,8.18539747048276e-18,NW_019211456.1,nuclear-interacting partner of ALK-like isoform X1
111248106,Module.6,0.8485451395647727,8.18539747048276e-18,NW_019211456.1,nuclear-interacting partner of ALK-like isoform X2
111249075,Module.6,0.8120449396845735,3.3563601344215318e-15,NW_019211457.1,uncharacterized protein LOC111249075
111249694,Module.6,0.6473116054337842,4.614308227574127e-8,NW_019211457.1,uncharacterized protein LOC111249694
111248624,Module.6,0.9101672014343082,2.6084248796083043e-24,NW_019211457.1,coiled-coil-helix-coiled-coil-helix domain-containing protein 7-like
111248202,Module.6,0.8802673724767739,1.0282541710311045e-20,NW_019211456.1,transcription factor E4F1-like isoform X1
111248202,Module.6,0.8802673724767739,1.0282541710311045e-20,NW_019211456.1,zinc finger protein 853-like isoform X3
111248202,Module.6,0.8802673724767739,1.0282541710311045e-20,NW_019211456.1,zinc finger protein 853-like isoform X2
111248202,Module.6,0.8802673724767739,1.0282541710311045e-20,NW_019211456.1,zinc finger protein 853-like isoform X2
111248202,Module.6,0.8802673724767739,1.0282541710311045e-20,NW_019211456.1,zinc finger protein 853-like isoform X2
111248202,Module.6,0.8802673724767739,1.0282541710311045e-20,NW_019211456.1,zinc finger protein 853-like isoform X2
111248202,Module.6,0.8802673724767739,1.0282541710311045e-20,NW_019211456.1,zinc finger protein 853-like isoform X2
111248202,Module.6,0.8802673724767739,1.0282541710311045e-20,NW_019211456.1,zinc finger protein 853-like isoform X2
111246449,Module.6,0.9269574885258667,6.131413146757407e-27,NW_019211456.1,protein farnesyltransferase subunit beta-like isoform X2
111246449,Module.6,0.9269574885258667,6.131413146757407e-27,NW_019211456.1,protein farnesyltransferase subunit beta-like isoform X1
111246449,Module.6,0.9269574885258667,6.131413146757407e-27,NW_019211456.1,protein farnesyltransferase subunit beta-like isoform X3
111248158,Module.6,0.917917877300933,1.8829683141146553e-25,NW_019211456.1,unconventional myosin-VI-like isoform X2
111248158,Module.6,0.917917877300933,1.8829683141146553e-25,NW_019211456.1,unconventional myosin-VI-like isoform X1
111248671,Module.6,0.9231271053927603,2.7600756372877745e-26,NW_019211457.1,40S ribosomal protein S26-like
111249104,Module.6,0.8255995179597542,4.209832157881415e-16,NW_019211457.1,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial-like"
111248114,Module.6,0.5909531999649646,1.4982796163091457e-6,NW_019211456.1,uncharacterized protein LOC111248114
111252062,Module.6,0.8802067412609981,1.0433770788411551e-20,NW_019211458.1,COX assembly mitochondrial protein 2 homolog
111248928,Module.6,0.8746404333652672,3.8175633128772786e-20,NW_019211457.1,WD repeat-containing protein 61-like
111250736,Module.6,0.6777807899849156,5.064220487052479e-9,NW_019211458.1,TWiK family of potassium channels protein 18-like
111250738,Module.6,0.934078463394114,3.106613173089306e-28,NW_019211458.1,dual specificity protein phosphatase 19-like
111251832,Module.6,0.949566381563165,1.1532328130219448e-31,NW_019211458.1,MICOS complex subunit MIC25-like isoform X1
111251832,Module.6,0.949566381563165,1.1532328130219448e-31,NW_019211458.1,MICOS complex subunit MIC25-like isoform X2
111251832,Module.6,0.949566381563165,1.1532328130219448e-31,NW_019211458.1,MICOS complex subunit MIC25-like isoform X3
111251832,Module.6,0.949566381563165,1.1532328130219448e-31,NW_019211458.1,MICOS complex subunit MIC25-like isoform X3
111251832,Module.6,0.949566381563165,1.1532328130219448e-31,NW_019211458.1,MICOS complex subunit MIC25-like isoform X3
111247067,Module.6,0.5423395835275779,1.8136976160161378e-5,NW_019211456.1,uncharacterized protein LOC111247067
111251832,Module.6,0.949566381563165,1.1532328130219448e-31,NW_019211458.1,MICOS complex subunit MIC25-like isoform X3
111247022,Module.6,0.6741710448194055,6.683685738852566e-9,NW_019211456.1,cuticle protein 14-like isoform X2
111247022,Module.6,0.6741710448194055,6.683685738852566e-9,NW_019211456.1,cuticle protein 14-like isoform X1
111250754,Module.6,0.9164064598761344,3.225922112538277e-25,NW_019211458.1,uncharacterized protein LOC111250754
111250754,Module.6,0.9164064598761344,3.225922112538277e-25,NW_019211458.1,uncharacterized protein LOC111250754
111250754,Module.6,0.9164064598761344,3.225922112538277e-25,NW_019211458.1,uncharacterized protein LOC111250754
111251480,Module.6,0.6080400586648242,5.620064733266444e-7,NW_019211458.1,uncharacterized protein LOC111251480 isoform X2
111251480,Module.6,0.6080400586648242,5.620064733266444e-7,NW_019211458.1,uncharacterized protein LOC111251480 isoform X1
111251029,Module.6,0.8126518034568497,3.0693533818319944e-15,NW_019211458.1,trimethylguanosine synthase-like
111251116,Module.6,0.9649221635103528,2.2347122833684806e-36,NW_019211458.1,"2\\',5\\'-phosphodiesterase 12-like"
111251117,Module.6,0.7053449016062158,5.362055834891593e-10,NW_019211458.1,uncharacterized protein LOC111251117
111250407,Module.6,0.8880332867622535,1.4937130494703743e-21,NW_019211457.1,cell death abnormality protein 8-like
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X2
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X1
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X1
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X1
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X1
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X1
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X1
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X1
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X3
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X3
111251764,Module.6,0.8531473970304833,3.452713683865559e-18,NW_019211458.1,uncharacterized protein LOC111251764 isoform X3
111251807,Module.6,0.699223110970937,9.034230343295835e-10,NW_019211458.1,tyrosine-protein kinase CSK-like
111251473,Module.6,0.5357997577671333,2.4630410448680513e-5,NW_019211458.1,uncharacterized protein LOC111251473
