genes,moduleNum,MM,MMpadj,Accession,Protein Name
111245869,Module.10,0.8261388715072512,3.859080245843851e-16,NW_019211455.1,succinate--CoA ligase
111246031,Module.10,0.8018225805244882,1.4523827448221486e-14,NW_019211455.1,adenylate kinase isoenzyme 1-like
111248674,Module.10,0.9086243015433801,4.274900698569979e-24,NW_019211454.1,glutamate receptor 3-like isoform X3
111248674,Module.10,0.9086243015433801,4.274900698569979e-24,NW_019211454.1,glutamate receptor 3-like isoform X2
111248674,Module.10,0.9086243015433801,4.274900698569979e-24,NW_019211454.1,glutamate receptor 3-like isoform X1
111248674,Module.10,0.9086243015433801,4.274900698569979e-24,NW_019211454.1,glutamate receptor 3-like isoform X4
111248674,Module.10,0.9086243015433801,4.274900698569979e-24,NW_019211454.1,glutamate receptor 3-like isoform X5
111244631,Module.10,0.7379387764438061,2.6070734540716225e-11,NW_019211455.1,twitchin-like isoform X5
111244631,Module.10,0.7379387764438061,2.6070734540716225e-11,NW_019211455.1,twitchin-like isoform X4
111244631,Module.10,0.7379387764438061,2.6070734540716225e-11,NW_019211455.1,twitchin-like isoform X1
111244631,Module.10,0.7379387764438061,2.6070734540716225e-11,NW_019211455.1,twitchin-like isoform X2
111244631,Module.10,0.7379387764438061,2.6070734540716225e-11,NW_019211455.1,twitchin-like isoform X3
111245132,Module.10,0.9031143685598298,2.3187187913638877e-23,NW_019211454.1,PDZ and LIM domain protein Zasp-like isoform X1
111245132,Module.10,0.9031143685598298,2.3187187913638877e-23,NW_019211454.1,PDZ and LIM domain protein Zasp-like isoform X2
111245132,Module.10,0.9031143685598298,2.3187187913638877e-23,NW_019211454.1,PDZ and LIM domain protein Zasp-like isoform X4
111245132,Module.10,0.9031143685598298,2.3187187913638877e-23,NW_019211454.1,PDZ and LIM domain protein Zasp-like isoform X5
111245132,Module.10,0.9031143685598298,2.3187187913638877e-23,NW_019211454.1,PDZ and LIM domain protein Zasp-like isoform X3
111245132,Module.10,0.9031143685598298,2.3187187913638877e-23,NW_019211454.1,PDZ and LIM domain protein Zasp-like isoform X6
111244468,Module.10,0.6900516058739483,1.925290315898994e-9,NW_019211455.1,uncharacterized protein LOC111244468
111250478,Module.10,0.6520004928525427,3.3381620277070656e-8,NW_019211454.1,uridine phosphorylase 2-like
111243470,Module.10,0.9301528630342737,1.673202745480674e-27,NW_019211454.1,"myosin heavy chain, muscle-like isoform X1"
111243470,Module.10,0.9301528630342737,1.673202745480674e-27,NW_019211454.1,"myosin heavy chain, muscle-like isoform X2"
111244705,Module.10,0.9370399292940885,8.043625437043821e-29,NW_019211454.1,LOW QUALITY PROTEIN: uncharacterized protein LOC111244705
111244103,Module.10,0.8646625406047197,3.405715139304074e-19,NW_019211455.1,glycerol-3-phosphate dehydrogenase
111244227,Module.10,0.8289546931107069,2.446122032128603e-16,NW_019211455.1,"ADP,ATP carrier protein 1-like"
111244970,Module.10,0.8277232255487749,2.9847880740436584e-16,NW_019211454.1,uncharacterized protein LOC111244970 isoform X1
111244970,Module.10,0.8277232255487749,2.9847880740436584e-16,NW_019211454.1,uncharacterized protein LOC111244970 isoform X3
111244970,Module.10,0.8277232255487749,2.9847880740436584e-16,NW_019211454.1,uncharacterized protein LOC111244970 isoform X3
111244970,Module.10,0.8277232255487749,2.9847880740436584e-16,NW_019211454.1,uncharacterized protein LOC111244970 isoform X3
111244970,Module.10,0.8277232255487749,2.9847880740436584e-16,NW_019211454.1,uncharacterized protein LOC111244970 isoform X3
111244970,Module.10,0.8277232255487749,2.9847880740436584e-16,NW_019211454.1,uncharacterized protein LOC111244970 isoform X2
111243360,Module.10,0.6541836071898312,2.8687411186335144e-8,NW_019211454.1,uncharacterized protein LOC111243360 isoform X2
111243360,Module.10,0.6541836071898312,2.8687411186335144e-8,NW_019211454.1,TWiK family of potassium channels protein 9-like isoform X1
111243360,Module.10,0.6541836071898312,2.8687411186335144e-8,NW_019211454.1,TWiK family of potassium channels protein 9-like isoform X1
111243360,Module.10,0.6541836071898312,2.8687411186335144e-8,NW_019211454.1,TWiK family of potassium channels protein 9-like isoform X1
111255303,Module.10,0.5729327222185868,3.969789779119083e-6,NW_019211454.1,latent-transforming growth factor beta-binding protein 1-like
111245345,Module.10,0.6041787547582027,7.038708445462478e-7,NW_019211455.1,cuticle protein 14-like
111255194,Module.10,0.779421320505969,2.670178607131225e-13,NW_019211454.1,torsin-1A-like isoform X1
111255194,Module.10,0.779421320505969,2.670178607131225e-13,NW_019211454.1,torsin-1A-like isoform X2
111245348,Module.10,0.797501714846516,2.6172926963732666e-14,NW_019211455.1,muscle LIM protein 1-like
111249167,Module.10,0.8488103227339048,7.80531666133163e-18,NW_019211454.1,synaptopodin-2-like isoform X1
111249167,Module.10,0.8488103227339048,7.80531666133163e-18,NW_019211454.1,synaptopodin-2-like isoform X2
111243113,Module.10,0.7070712254765729,4.613685409864995e-10,NW_019211454.1,Golgi-associated plant pathogenesis-related protein 1-like isoform X1
111243113,Module.10,0.7070712254765729,4.613685409864995e-10,NW_019211454.1,Golgi-associated plant pathogenesis-related protein 1-like isoform X1
111243113,Module.10,0.7070712254765729,4.613685409864995e-10,NW_019211454.1,Golgi-associated plant pathogenesis-related protein 1-like isoform X1
111243113,Module.10,0.7070712254765729,4.613685409864995e-10,NW_019211454.1,Golgi-associated plant pathogenesis-related protein 1-like isoform X1
111243113,Module.10,0.7070712254765729,4.613685409864995e-10,NW_019211454.1,uncharacterized protein LOC111243113 isoform X2
111248023,Module.10,0.6922826592384344,1.6048295284941865e-9,NW_019211456.1,"glutamate receptor ionotropic, kainate 3-like"
111247069,Module.10,0.7555906032761552,4.139193477898036e-12,NW_019211456.1,uncharacterized protein LOC111247069
111247031,Module.10,0.6880728214813923,2.2560589603305936e-9,NW_019211456.1,uncharacterized protein LOC111247031
111246254,Module.10,0.8938340668158398,3.21886904976957e-22,NW_019211456.1,protein phosphatase 1L-like isoform X1
111246254,Module.10,0.8938340668158398,3.21886904976957e-22,NW_019211456.1,protein phosphatase 1L-like isoform X1
111246254,Module.10,0.8938340668158398,3.21886904976957e-22,NW_019211456.1,protein phosphatase 1L-like isoform X2
111247655,Module.10,0.7764262441112284,3.8301555692047964e-13,NW_019211456.1,chaoptin-like isoform X1
111247655,Module.10,0.7764262441112284,3.8301555692047964e-13,NW_019211456.1,chaoptin-like isoform X2
111246604,Module.10,0.8005339432089497,1.7321916492445093e-14,NW_019211456.1,filamin-A-like
111247581,Module.10,0.7521090851692392,6.032471425465644e-12,NW_019211456.1,uncharacterized protein LOC111247581
111248682,Module.10,0.8223331949975011,7.058590237752865e-16,NW_019211457.1,uncharacterized protein LOC111248682 isoform X1
111248682,Module.10,0.8223331949975011,7.058590237752865e-16,NW_019211457.1,uncharacterized protein LOC111248682 isoform X2
111248682,Module.10,0.8223331949975011,7.058590237752865e-16,NW_019211457.1,uncharacterized protein LOC111248682 isoform X3
111246587,Module.10,0.6521690070268897,3.299437233035798e-8,NW_019211456.1,nose resistant to fluoxetine protein 6-like
111246603,Module.10,0.8776224702715534,1.9228960546066928e-20,NW_019211456.1,actin-binding Rho-activating protein-like isoform X3
111246603,Module.10,0.8776224702715534,1.9228960546066928e-20,NW_019211456.1,actin-binding Rho-activating protein-like isoform X1
111246603,Module.10,0.8776224702715534,1.9228960546066928e-20,NW_019211456.1,actin-binding Rho-activating protein-like isoform X2
111247309,Module.10,0.9296777460132284,2.0289457212700633e-27,NW_019211456.1,uncharacterized protein LOC111247309 isoform X1
111247309,Module.10,0.9296777460132284,2.0289457212700633e-27,NW_019211456.1,uncharacterized protein LOC111247309 isoform X1
111247309,Module.10,0.9296777460132284,2.0289457212700633e-27,NW_019211456.1,uncharacterized protein LOC111247309 isoform X1
111247309,Module.10,0.9296777460132284,2.0289457212700633e-27,NW_019211456.1,uncharacterized protein LOC111247309 isoform X2
111247309,Module.10,0.9296777460132284,2.0289457212700633e-27,NW_019211456.1,dehydrogenase/reductase SDR family member 13-like isoform X3
111246910,Module.10,0.7659756590348646,1.304763867391307e-12,NW_019211456.1,RING finger protein nhl-1-like isoform X3
111246910,Module.10,0.7659756590348646,1.304763867391307e-12,NW_019211456.1,RING finger protein nhl-1-like isoform X2
111246910,Module.10,0.7659756590348646,1.304763867391307e-12,NW_019211456.1,RING finger protein nhl-1-like isoform X1
111249664,Module.10,0.7184650449466125,1.6782065564715446e-10,NW_019211457.1,putative defense protein Hdd11-like
111249664,Module.10,0.7184650449466125,1.6782065564715446e-10,NW_019211457.1,putative defense protein Hdd11-like
111247275,Module.10,0.656749750301217,2.3961626253055344e-8,NW_019211456.1,uncharacterized protein LOC111247275
111246781,Module.10,0.8927780491230008,4.288194109299191e-22,NW_019211456.1,uncharacterized protein LOC111246781 isoform X1
111246781,Module.10,0.8927780491230008,4.288194109299191e-22,NW_019211456.1,uncharacterized protein LOC111246781 isoform X5
111246781,Module.10,0.8927780491230008,4.288194109299191e-22,NW_019211456.1,uncharacterized protein LOC111246781 isoform X4
111246781,Module.10,0.8927780491230008,4.288194109299191e-22,NW_019211456.1,uncharacterized protein LOC111246781 isoform X3
111246781,Module.10,0.8927780491230008,4.288194109299191e-22,NW_019211456.1,uncharacterized protein LOC111246781 isoform X2
111249283,Module.10,0.6587910145963042,2.071247293011181e-8,NW_019211457.1,uncharacterized protein LOC111249283
111247579,Module.10,0.891050728251583,6.803450909746842e-22,NW_019211456.1,"glutamate receptor ionotropic, kainate 1-like isoform X3"
111247579,Module.10,0.891050728251583,6.803450909746842e-22,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X2"
111247579,Module.10,0.891050728251583,6.803450909746842e-22,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X7"
111247579,Module.10,0.891050728251583,6.803450909746842e-22,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X4"
111247579,Module.10,0.891050728251583,6.803450909746842e-22,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X5"
111247579,Module.10,0.891050728251583,6.803450909746842e-22,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247579,Module.10,0.891050728251583,6.803450909746842e-22,NW_019211456.1,probable glutamate receptor isoform X6
111246338,Module.10,0.522388074736506,4.497732057646664e-5,NW_019211456.1,uncharacterized protein LOC111246338 isoform X1
111246338,Module.10,0.522388074736506,4.497732057646664e-5,NW_019211456.1,uncharacterized protein LOC111246338 isoform X1
111246338,Module.10,0.522388074736506,4.497732057646664e-5,NW_019211456.1,uncharacterized protein LOC111246338 isoform X2
111246371,Module.10,0.7980355122145822,2.4351088233659737e-14,NW_019211456.1,"actin, clone 403-like"
111246370,Module.10,0.7382717619826727,2.5220750241629316e-11,NW_019211456.1,"actin, clone 403-like"
111246368,Module.10,0.8549928102463921,2.4118830688239852e-18,NW_019211456.1,"actin, clone 403-like"
111247563,Module.10,0.8285569232772567,2.608085207760342e-16,NW_019211456.1,troponin T-like
111248360,Module.10,0.7730369551643667,5.745225264886259e-13,NW_019211456.1,cuticle protein 8-like
111247170,Module.10,0.7998709864911852,1.8976697442862277e-14,NW_019211456.1,muscle-specific protein 20-like
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X1"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X2"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X3"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X4"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X4"
111247324,Module.10,0.8288309903853128,2.4965451403224487e-16,NW_019211456.1,"glutamate receptor ionotropic, kainate 2-like isoform X5"
111249385,Module.10,0.9245165446305915,1.6126719085406367e-26,NW_019211457.1,paramyosin-like isoform X1
111249385,Module.10,0.9245165446305915,1.6126719085406367e-26,NW_019211457.1,paramyosin-like isoform X1
111249385,Module.10,0.9245165446305915,1.6126719085406367e-26,NW_019211457.1,paramyosin-like isoform X1
111249385,Module.10,0.9245165446305915,1.6126719085406367e-26,NW_019211457.1,paramyosin-like isoform X2
111249385,Module.10,0.9245165446305915,1.6126719085406367e-26,NW_019211457.1,paramyosin-like isoform X3
111249147,Module.10,0.780809035464772,2.2517100057472645e-13,NW_019211457.1,cytochrome c
111247357,Module.10,0.6904529332532727,1.863312958771872e-9,NW_019211456.1,glutamate-gated chloride channel-like
111248700,Module.10,0.5930153232595543,1.335233022241108e-6,NW_019211457.1,45 kDa calcium-binding protein-like
111251756,Module.10,0.8513956312844239,4.8175013652977565e-18,NW_019211458.1,putative sodium-coupled neutral amino acid transporter 7 isoform X1
111251756,Module.10,0.8513956312844239,4.8175013652977565e-18,NW_019211458.1,putative sodium-coupled neutral amino acid transporter 7 isoform X1
111251756,Module.10,0.8513956312844239,4.8175013652977565e-18,NW_019211458.1,putative sodium-coupled neutral amino acid transporter 7 isoform X3
111251756,Module.10,0.8513956312844239,4.8175013652977565e-18,NW_019211458.1,putative sodium-coupled neutral amino acid transporter 8 isoform X7
111251756,Module.10,0.8513956312844239,4.8175013652977565e-18,NW_019211458.1,putative sodium-coupled neutral amino acid transporter 7 isoform X4
111251756,Module.10,0.8513956312844239,4.8175013652977565e-18,NW_019211458.1,putative sodium-coupled neutral amino acid transporter 7 isoform X2
111251756,Module.10,0.8513956312844239,4.8175013652977565e-18,NW_019211458.1,putative sodium-coupled neutral amino acid transporter 7 isoform X6
111251756,Module.10,0.8513956312844239,4.8175013652977565e-18,NW_019211458.1,putative sodium-coupled neutral amino acid transporter 7 isoform X6
111251756,Module.10,0.8513956312844239,4.8175013652977565e-18,NW_019211458.1,putative sodium-coupled neutral amino acid transporter 7 isoform X5
111249363,Module.10,0.8162179976357522,1.807125561041177e-15,NW_019211457.1,uncharacterized protein LOC111249363
111251557,Module.10,0.8357232424667338,7.912647778610243e-17,NW_019211458.1,myosin regulatory light chain 2-like
111251557,Module.10,0.8357232424667338,7.912647778610243e-17,NW_019211458.1,myosin regulatory light chain 2-like
111251557,Module.10,0.8357232424667338,7.912647778610243e-17,NW_019211458.1,myosin regulatory light chain 2-like
111249563,Module.10,0.8393731387196158,4.24115686762958e-17,NW_019211457.1,"b(0,+)-type amino acid transporter 1-like isoform X2"
111249563,Module.10,0.8393731387196158,4.24115686762958e-17,NW_019211457.1,"b(0,+)-type amino acid transporter 1-like isoform X3"
111249563,Module.10,0.8393731387196158,4.24115686762958e-17,NW_019211457.1,"b(0,+)-type amino acid transporter 1-like isoform X1"
111249563,Module.10,0.8393731387196158,4.24115686762958e-17,NW_019211457.1,"b(0,+)-type amino acid transporter 1-like isoform X1"
111249563,Module.10,0.8393731387196158,4.24115686762958e-17,NW_019211457.1,"b(0,+)-type amino acid transporter 1-like isoform X1"
111250987,Module.10,0.7286098408823553,6.490125357628536e-11,NW_019211458.1,"myosin light chain kinase, smooth muscle-like isoform X3"
111250987,Module.10,0.7286098408823553,6.490125357628536e-11,NW_019211458.1,myosin light chain kinase family member 4-like isoform X2
111250987,Module.10,0.7286098408823553,6.490125357628536e-11,NW_019211458.1,myosin light chain kinase family member 4-like isoform X1
111250987,Module.10,0.7286098408823553,6.490125357628536e-11,NW_019211458.1,myosin light chain kinase family member 4-like isoform X1
111250987,Module.10,0.7286098408823553,6.490125357628536e-11,NW_019211458.1,myosin light chain kinase family member 4-like isoform X1
111250987,Module.10,0.7286098408823553,6.490125357628536e-11,NW_019211458.1,myosin light chain kinase family member 4-like isoform X1
111251787,Module.10,0.5894258122651943,1.6320721195817579e-6,NW_019211458.1,uncharacterized protein LOC111251787 isoform X1
111251787,Module.10,0.5894258122651943,1.6320721195817579e-6,NW_019211458.1,uncharacterized protein LOC111251787 isoform X2
111251787,Module.10,0.5894258122651943,1.6320721195817579e-6,NW_019211458.1,uncharacterized protein LOC111251787 isoform X3
111251059,Module.10,0.7822818251128343,1.8790278257112232e-13,NW_019211458.1,glutamate-gated chloride channel subunit beta-like isoform X2
111251059,Module.10,0.7822818251128343,1.8790278257112232e-13,NW_019211458.1,glutamate-gated chloride channel subunit beta-like isoform X1
111249563,Module.10,0.8393731387196158,4.24115686762958e-17,NW_019211457.1,"b(0,+)-type amino acid transporter 1-like isoform X4"
111249563,Module.10,0.8393731387196158,4.24115686762958e-17,NW_019211457.1,"b(0,+)-type amino acid transporter 1-like isoform X4"
111249563,Module.10,0.8393731387196158,4.24115686762958e-17,NW_019211457.1,"b(0,+)-type amino acid transporter 1-like isoform X5"
111250987,Module.10,0.7286098408823553,6.490125357628536e-11,NW_019211458.1,myosin light chain kinase family member 4-like isoform X1
111249702,Module.10,0.6719211760440872,7.924424524230466e-9,NW_019211457.1,muscle LIM protein 1-like
111249702,Module.10,0.6719211760440872,7.924424524230466e-9,NW_019211457.1,muscle LIM protein 1-like
111249702,Module.10,0.6719211760440872,7.924424524230466e-9,NW_019211457.1,muscle LIM protein 1-like
111252049,Module.10,0.8942196476762453,2.8957593075406263e-22,NW_019211458.1,LOW QUALITY PROTEIN: ryanodine receptor-like
111251861,Module.10,0.7684953246364935,9.76470745871208e-13,NW_019211458.1,uncharacterized protein LOC111251861 isoform X1
111251861,Module.10,0.7684953246364935,9.76470745871208e-13,NW_019211458.1,uncharacterized protein LOC111251861 isoform X3
111251861,Module.10,0.7684953246364935,9.76470745871208e-13,NW_019211458.1,uncharacterized protein LOC111251861 isoform X5
111251861,Module.10,0.7684953246364935,9.76470745871208e-13,NW_019211458.1,uncharacterized protein LOC111251861 isoform X2
111251861,Module.10,0.7684953246364935,9.76470745871208e-13,NW_019211458.1,uncharacterized protein LOC111251861 isoform X4
111253518,Module.10,0.6709555243593883,8.5176616649013e-9,NW_019211459.1,muscle LIM protein 1-like
111253022,Module.10,0.7805337752763712,2.331085503817214e-13,NW_019211459.1,"glycerol-3-phosphate dehydrogenase, mitochondrial-like isoform X1"
111253022,Module.10,0.7805337752763712,2.331085503817214e-13,NW_019211459.1,"glycerol-3-phosphate dehydrogenase, mitochondrial-like isoform X2"
111253022,Module.10,0.7805337752763712,2.331085503817214e-13,NW_019211459.1,"glycerol-3-phosphate dehydrogenase, mitochondrial-like isoform X3"
111253022,Module.10,0.7805337752763712,2.331085503817214e-13,NW_019211459.1,"glycerol-3-phosphate dehydrogenase, mitochondrial-like isoform X4"
111252647,Module.10,0.9254920603577758,1.0994689594059666e-26,NW_019211459.1,LOW QUALITY PROTEIN: sex peptide receptor-like
111252465,Module.10,0.867638628637371,1.8047179661679338e-19,NW_019211459.1,uncharacterized protein LOC111252465 isoform X1
111252465,Module.10,0.867638628637371,1.8047179661679338e-19,NW_019211459.1,uncharacterized protein LOC111252465 isoform X2
111252465,Module.10,0.867638628637371,1.8047179661679338e-19,NW_019211459.1,uncharacterized protein LOC111252465 isoform X3
111253332,Module.10,0.9227667525525155,3.1547572871016754e-26,NW_019211459.1,uncharacterized protein LOC111253332 isoform X3
111253332,Module.10,0.9227667525525155,3.1547572871016754e-26,NW_019211459.1,uncharacterized protein LOC111253332 isoform X1
111253332,Module.10,0.9227667525525155,3.1547572871016754e-26,NW_019211459.1,uncharacterized protein LOC111253332 isoform X1
111253332,Module.10,0.9227667525525155,3.1547572871016754e-26,NW_019211459.1,uncharacterized protein LOC111253332 isoform X2
111251224,Module.10,0.908468388993188,4.483528025824204e-24,NW_019211458.1,uncharacterized protein LOC111251224 isoform X1
111251224,Module.10,0.908468388993188,4.483528025824204e-24,NW_019211458.1,uncharacterized protein LOC111251224 isoform X1
111251224,Module.10,0.908468388993188,4.483528025824204e-24,NW_019211458.1,UPF0545 protein C22orf39 homolog isoform X2
111253165,Module.10,0.8762390947220701,2.6460189003345493e-20,NW_019211459.1,calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like isoform X3
111253165,Module.10,0.8762390947220701,2.6460189003345493e-20,NW_019211459.1,calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like isoform X1
111254253,Module.10,0.682452264220344,3.5227077075125104e-9,NW_019211460.1,uncharacterized protein LOC111254253 isoform X1
111254253,Module.10,0.682452264220344,3.5227077075125104e-9,NW_019211460.1,uncharacterized protein LOC111254253 isoform X2
111254253,Module.10,0.682452264220344,3.5227077075125104e-9,NW_019211460.1,uncharacterized protein LOC111254253 isoform X3
111253165,Module.10,0.8762390947220701,2.6460189003345493e-20,NW_019211459.1,calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like isoform X1
111253165,Module.10,0.8762390947220701,2.6460189003345493e-20,NW_019211459.1,calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like isoform X1
111253165,Module.10,0.8762390947220701,2.6460189003345493e-20,NW_019211459.1,calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like isoform X1
111253165,Module.10,0.8762390947220701,2.6460189003345493e-20,NW_019211459.1,calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like isoform X1
111253165,Module.10,0.8762390947220701,2.6460189003345493e-20,NW_019211459.1,calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like isoform X2
111254819,Module.10,0.7219306945304372,1.2178166432300276e-10,NW_019211460.1,retinol dehydrogenase 12-like isoform X2
111254819,Module.10,0.7219306945304372,1.2178166432300276e-10,NW_019211460.1,retinol dehydrogenase 12-like isoform X1
111254819,Module.10,0.7219306945304372,1.2178166432300276e-10,NW_019211460.1,retinol dehydrogenase 12-like isoform X1
111250656,Module.10,0.6605573758180232,1.826006713162958e-8,NW_019211458.1,tropomyosin isoform X1
111250656,Module.10,0.6605573758180232,1.826006713162958e-8,NW_019211458.1,tropomyosin isoform X3
111250656,Module.10,0.6605573758180232,1.826006713162958e-8,NW_019211458.1,tropomyosin isoform X4
111250656,Module.10,0.6605573758180232,1.826006713162958e-8,NW_019211458.1,tropomyosin isoform X7
111250656,Module.10,0.6605573758180232,1.826006713162958e-8,NW_019211458.1,tropomyosin isoform X9
111250656,Module.10,0.6605573758180232,1.826006713162958e-8,NW_019211458.1,tropomyosin isoform X10
